"trial","timestamp","event","data"
1,174279,"DISPLAY_ON","RED-green.png"
1,175439,"VOICE_KEY",""
2,177373,"DISPLAY_ON","GREEN-red.png"
2,178360,"VOICE_KEY",""
3,180854,"DISPLAY_ON","BROWN-brown.png"
3,181505,"VOICE_KEY",""
4,183461,"DISPLAY_ON","BROWN-green.png"
4,184337,"VOICE_KEY",""
5,186500,"DISPLAY_ON","BROWN-purple.png"
5,186996,"VOICE_KEY",""
6,188728,"DISPLAY_ON","GREEN-brown.png"
6,189120,"VOICE_KEY",""
7,191004,"DISPLAY_ON","BROWN-brown.png"
7,191614,"VOICE_KEY",""
8,193501,"DISPLAY_ON","BROWN-red.png"
8,194763,"VOICE_KEY",""
9,196558,"DISPLAY_ON","RED-purple.png"
9,197506,"VOICE_KEY",""
10,199500,"DISPLAY_ON","BROWN-brown.png"
10,200115,"VOICE_KEY",""
11,202316,"DISPLAY_ON","RED-red.png"
11,202708,"VOICE_KEY",""
12,204692,"DISPLAY_ON","BLUE-blue.png"
12,205189,"VOICE_KEY",""
13,207057,"DISPLAY_ON","PURPLE-purple.png"
13,207457,"VOICE_KEY",""
14,209278,"DISPLAY_ON","GREEN-green.png"
14,210209,"VOICE_KEY",""
15,212042,"DISPLAY_ON","PURPLE-purple.png"
15,212538,"VOICE_KEY",""
16,214308,"DISPLAY_ON","GREEN-green.png"
16,214847,"VOICE_KEY",""
17,217118,"DISPLAY_ON","PURPLE-purple.png"
17,217746,"VOICE_KEY",""
18,219522,"DISPLAY_ON","BLUE-red.png"
18,220314,"VOICE_KEY",""
19,222604,"DISPLAY_ON","PURPLE-red.png"
19,223246,"VOICE_KEY",""
20,225687,"DISPLAY_ON","GREEN-green.png"
20,226233,"VOICE_KEY",""
21,228220,"DISPLAY_ON","RED-red.png"
21,229102,"VOICE_KEY",""
22,231267,"DISPLAY_ON","PURPLE-green.png"
22,232422,"VOICE_KEY",""
23,234398,"DISPLAY_ON","BLUE-blue.png"
23,235049,"VOICE_KEY",""
24,237380,"DISPLAY_ON","GREEN-purple.png"
24,238439,"VOICE_KEY",""
25,240366,"DISPLAY_ON","BLUE-blue.png"
25,240898,"VOICE_KEY",""
26,243057,"DISPLAY_ON","GREEN-blue.png"
26,243768,"VOICE_KEY",""
27,245567,"DISPLAY_ON","BLUE-blue.png"
27,246336,"VOICE_KEY",""
28,248049,"DISPLAY_ON","BLUE-blue.png"
28,248770,"VOICE_KEY",""
29,251246,"DISPLAY_ON","BLUE-red.png"
29,251943,"VOICE_KEY",""
30,253867,"DISPLAY_ON","GREEN-green.png"
30,254259,"VOICE_KEY",""
31,256520,"DISPLAY_ON","RED-purple.png"
31,257194,"VOICE_KEY",""
32,259063,"DISPLAY_ON","GREEN-green.png"
32,259760,"VOICE_KEY",""
33,261936,"DISPLAY_ON","GREEN-brown.png"
33,262792,"VOICE_KEY",""
34,264493,"DISPLAY_ON","PURPLE-purple.png"
34,265247,"VOICE_KEY",""
35,267311,"DISPLAY_ON","PURPLE-blue.png"
35,268269,"VOICE_KEY",""
36,270034,"DISPLAY_ON","BROWN-brown.png"
36,270546,"VOICE_KEY",""
37,273005,"DISPLAY_ON","RED-red.png"
37,273405,"VOICE_KEY",""
38,275405,"DISPLAY_ON","BROWN-brown.png"
38,275935,"VOICE_KEY",""
39,278012,"DISPLAY_ON","BLUE-brown.png"
39,279117,"VOICE_KEY",""
40,281483,"DISPLAY_ON","BLUE-purple.png"
40,282290,"VOICE_KEY",""
41,284359,"DISPLAY_ON","BROWN-blue.png"
41,285294,"VOICE_KEY",""
42,287195,"DISPLAY_ON","RED-brown.png"
42,288134,"VOICE_KEY",""
43,290093,"DISPLAY_ON","RED-red.png"
43,290520,"VOICE_KEY",""
44,292846,"DISPLAY_ON","PURPLE-brown.png"
44,293435,"VOICE_KEY",""
45,295381,"DISPLAY_ON","PURPLE-purple.png"
45,295999,"VOICE_KEY",""
46,298218,"DISPLAY_ON","BROWN-blue.png"
46,298923,"VOICE_KEY",""
47,301262,"DISPLAY_ON","BLUE-green.png"
47,302164,"VOICE_KEY",""
48,304438,"DISPLAY_ON","RED-blue.png"
48,305534,"VOICE_KEY",""
49,307821,"DISPLAY_ON","RED-red.png"
49,308394,"VOICE_KEY",""
50,310867,"DISPLAY_ON","PURPLE-green.png"
50,311874,"VOICE_KEY",""
