"trial","timestamp","event","data"
1,175220,"DISPLAY_ON","PURPLE-purple.png"
1,175621,"VOICE_KEY",""
2,177635,"DISPLAY_ON","BLUE-brown.png"
2,178631,"VOICE_KEY",""
3,180647,"DISPLAY_ON","BLUE-green.png"
3,181431,"VOICE_KEY",""
4,183149,"DISPLAY_ON","BROWN-green.png"
4,183848,"VOICE_KEY",""
5,185719,"DISPLAY_ON","RED-red.png"
5,186293,"VOICE_KEY",""
6,187996,"DISPLAY_ON","PURPLE-red.png"
6,188561,"VOICE_KEY",""
7,190947,"DISPLAY_ON","RED-red.png"
7,191609,"VOICE_KEY",""
8,193819,"DISPLAY_ON","RED-red.png"
8,194220,"VOICE_KEY",""
9,196292,"DISPLAY_ON","BLUE-blue.png"
9,196985,"VOICE_KEY",""
10,198875,"DISPLAY_ON","PURPLE-purple.png"
10,199638,"VOICE_KEY",""
11,201427,"DISPLAY_ON","BROWN-purple.png"
11,202454,"VOICE_KEY",""
12,204773,"DISPLAY_ON","BROWN-blue.png"
12,205589,"VOICE_KEY",""
13,207563,"DISPLAY_ON","RED-purple.png"
13,208459,"VOICE_KEY",""
14,210386,"DISPLAY_ON","PURPLE-purple.png"
14,210929,"VOICE_KEY",""
15,213200,"DISPLAY_ON","BLUE-blue.png"
16,215762,"DISPLAY_ON","BLUE-red.png"
16,216760,"VOICE_KEY",""
17,218689,"DISPLAY_ON","GREEN-green.png"
17,219294,"VOICE_KEY",""
18,221353,"DISPLAY_ON","BROWN-brown.png"
18,221746,"VOICE_KEY",""
19,223604,"DISPLAY_ON","BROWN-red.png"
19,224253,"VOICE_KEY",""
20,226573,"DISPLAY_ON","PURPLE-green.png"
20,227264,"VOICE_KEY",""
21,229413,"DISPLAY_ON","GREEN-red.png"
21,230121,"VOICE_KEY",""
22,232340,"DISPLAY_ON","GREEN-green.png"
22,233286,"VOICE_KEY",""
23,235010,"DISPLAY_ON","BLUE-red.png"
23,236082,"VOICE_KEY",""
24,238428,"DISPLAY_ON","GREEN-blue.png"
24,239291,"VOICE_KEY",""
25,241752,"DISPLAY_ON","BLUE-blue.png"
25,242423,"VOICE_KEY",""
26,244730,"DISPLAY_ON","PURPLE-purple.png"
26,245136,"VOICE_KEY",""
27,247536,"DISPLAY_ON","GREEN-green.png"
27,248224,"VOICE_KEY",""
28,250551,"DISPLAY_ON","BROWN-brown.png"
28,250945,"VOICE_KEY",""
29,252894,"DISPLAY_ON","GREEN-brown.png"
29,253675,"VOICE_KEY",""
30,255995,"DISPLAY_ON","PURPLE-brown.png"
30,257037,"VOICE_KEY",""
31,259400,"DISPLAY_ON","RED-red.png"
31,260088,"VOICE_KEY",""
32,262523,"DISPLAY_ON","RED-brown.png"
32,263268,"VOICE_KEY",""
33,265615,"DISPLAY_ON","PURPLE-green.png"
33,266239,"VOICE_KEY",""
34,268564,"DISPLAY_ON","RED-blue.png"
34,269415,"VOICE_KEY",""
35,271251,"DISPLAY_ON","GREEN-brown.png"
35,272151,"VOICE_KEY",""
36,274002,"DISPLAY_ON","GREEN-green.png"
36,274420,"VOICE_KEY",""
37,276532,"DISPLAY_ON","RED-red.png"
37,276928,"VOICE_KEY",""
38,278677,"DISPLAY_ON","BROWN-brown.png"
38,279345,"VOICE_KEY",""
39,281389,"DISPLAY_ON","BLUE-purple.png"
39,281953,"VOICE_KEY",""
40,284451,"DISPLAY_ON","BROWN-blue.png"
40,285162,"VOICE_KEY",""
41,287407,"DISPLAY_ON","PURPLE-purple.png"
41,287798,"VOICE_KEY",""
42,290295,"DISPLAY_ON","RED-green.png"
42,290882,"VOICE_KEY",""
43,292722,"DISPLAY_ON","BROWN-brown.png"
43,293478,"VOICE_KEY",""
44,295537,"DISPLAY_ON","PURPLE-blue.png"
44,296344,"VOICE_KEY",""
45,298292,"DISPLAY_ON","RED-purple.png"
45,299040,"VOICE_KEY",""
46,300891,"DISPLAY_ON","GREEN-purple.png"
46,302043,"VOICE_KEY",""
47,303860,"DISPLAY_ON","BROWN-brown.png"
47,304257,"VOICE_KEY",""
48,306048,"DISPLAY_ON","BLUE-blue.png"
48,306440,"VOICE_KEY",""
49,308694,"DISPLAY_ON","BLUE-blue.png"
49,309340,"VOICE_KEY",""
50,311310,"DISPLAY_ON","GREEN-green.png"
50,311700,"VOICE_KEY",""
