"trial","timestamp","event","data"
1,153073,"DISPLAY_ON","BLUE-blue.png"
1,153602,"VOICE_KEY",""
2,155722,"DISPLAY_ON","BLUE-brown.png"
2,156175,"VOICE_KEY",""
3,158511,"DISPLAY_ON","RED-purple.png"
3,159249,"VOICE_KEY",""
4,161447,"DISPLAY_ON","PURPLE-purple.png"
4,161875,"VOICE_KEY",""
5,164260,"DISPLAY_ON","PURPLE-purple.png"
5,164709,"VOICE_KEY",""
6,166938,"DISPLAY_ON","PURPLE-purple.png"
6,167386,"VOICE_KEY",""
7,169795,"DISPLAY_ON","BROWN-brown.png"
7,170378,"VOICE_KEY",""
8,172134,"DISPLAY_ON","RED-red.png"
8,172542,"VOICE_KEY",""
9,174758,"DISPLAY_ON","BROWN-brown.png"
9,175194,"VOICE_KEY",""
10,177080,"DISPLAY_ON","BROWN-brown.png"
10,177877,"VOICE_KEY",""
11,179712,"DISPLAY_ON","GREEN-brown.png"
11,180239,"VOICE_KEY",""
12,182195,"DISPLAY_ON","BLUE-blue.png"
12,182880,"VOICE_KEY",""
13,185352,"DISPLAY_ON","RED-brown.png"
13,185843,"VOICE_KEY",""
14,188033,"DISPLAY_ON","BLUE-blue.png"
14,188436,"VOICE_KEY",""
15,190197,"DISPLAY_ON","PURPLE-green.png"
15,190920,"VOICE_KEY",""
16,192665,"DISPLAY_ON","PURPLE-brown.png"
16,193287,"VOICE_KEY",""
17,195771,"DISPLAY_ON","PURPLE-green.png"
17,196339,"VOICE_KEY",""
18,198459,"DISPLAY_ON","BLUE-blue.png"
18,198866,"VOICE_KEY",""
19,200659,"DISPLAY_ON","GREEN-red.png"
19,201530,"VOICE_KEY",""
20,203273,"DISPLAY_ON","RED-green.png"
20,203871,"VOICE_KEY",""
21,206369,"DISPLAY_ON","RED-red.png"
21,206887,"VOICE_KEY",""
22,209111,"DISPLAY_ON","BLUE-red.png"
22,210097,"VOICE_KEY",""
23,211942,"DISPLAY_ON","PURPLE-purple.png"
23,212352,"VOICE_KEY",""
24,214160,"DISPLAY_ON","GREEN-green.png"
24,214557,"VOICE_KEY",""
25,216430,"DISPLAY_ON","BROWN-blue.png"
25,216870,"VOICE_KEY",""
26,219284,"DISPLAY_ON","BLUE-red.png"
26,219685,"VOICE_KEY",""
27,221596,"DISPLAY_ON","GREEN-green.png"
27,222180,"VOICE_KEY",""
28,224191,"DISPLAY_ON","RED-blue.png"
28,224620,"VOICE_KEY",""
29,226457,"DISPLAY_ON","RED-red.png"
29,226861,"VOICE_KEY",""
30,229257,"DISPLAY_ON","BROWN-blue.png"
30,229667,"VOICE_KEY",""
31,231748,"DISPLAY_ON","BROWN-purple.png"
31,232549,"VOICE_KEY",""
32,234482,"DISPLAY_ON","GREEN-green.png"
32,235096,"VOICE_KEY",""
33,237490,"DISPLAY_ON","GREEN-blue.png"
33,237970,"VOICE_KEY",""
34,240012,"DISPLAY_ON","RED-red.png"
34,240407,"VOICE_KEY",""
35,242250,"DISPLAY_ON","GREEN-green.png"
35,242650,"VOICE_KEY",""
36,244433,"DISPLAY_ON","GREEN-purple.png"
36,244976,"VOICE_KEY",""
37,246952,"DISPLAY_ON","PURPLE-red.png"
37,247360,"VOICE_KEY",""
38,249089,"DISPLAY_ON","BLUE-purple.png"
38,249487,"VOICE_KEY",""
39,251422,"DISPLAY_ON","BROWN-red.png"
39,252349,"VOICE_KEY",""
40,254597,"DISPLAY_ON","GREEN-green.png"
40,254997,"VOICE_KEY",""
41,256751,"DISPLAY_ON","BROWN-brown.png"
41,257153,"VOICE_KEY",""
42,259368,"DISPLAY_ON","PURPLE-blue.png"
42,260101,"VOICE_KEY",""
43,262167,"DISPLAY_ON","RED-red.png"
43,262575,"VOICE_KEY",""
44,264930,"DISPLAY_ON","GREEN-brown.png"
44,265724,"VOICE_KEY",""
45,267937,"DISPLAY_ON","BROWN-green.png"
45,268746,"VOICE_KEY",""
46,270563,"DISPLAY_ON","RED-purple.png"
46,271403,"VOICE_KEY",""
47,273291,"DISPLAY_ON","BLUE-green.png"
47,274029,"VOICE_KEY",""
48,276098,"DISPLAY_ON","BLUE-blue.png"
48,276493,"VOICE_KEY",""
49,278605,"DISPLAY_ON","BROWN-brown.png"
49,279010,"VOICE_KEY",""
50,280906,"DISPLAY_ON","PURPLE-purple.png"
50,281318,"VOICE_KEY",""
