"trial","timestamp","event","data"
1,171187,"DISPLAY_ON","GREEN-brown.png"
1,172037,"VOICE_KEY",""
2,174267,"DISPLAY_ON","GREEN-green.png"
2,174677,"VOICE_KEY",""
3,176983,"DISPLAY_ON","BLUE-blue.png"
3,177386,"VOICE_KEY",""
4,179125,"DISPLAY_ON","BROWN-purple.png"
4,179571,"VOICE_KEY",""
5,181348,"DISPLAY_ON","RED-red.png"
5,181755,"VOICE_KEY",""
6,183999,"DISPLAY_ON","BROWN-brown.png"
6,184827,"VOICE_KEY",""
7,186603,"DISPLAY_ON","GREEN-green.png"
7,186995,"VOICE_KEY",""
8,189428,"DISPLAY_ON","PURPLE-green.png"
8,190366,"VOICE_KEY",""
9,192563,"DISPLAY_ON","BROWN-blue.png"
9,192968,"VOICE_KEY",""
10,194692,"DISPLAY_ON","RED-purple.png"
10,195301,"VOICE_KEY",""
11,197047,"DISPLAY_ON","RED-red.png"
11,197441,"VOICE_KEY",""
12,199680,"DISPLAY_ON","BLUE-blue.png"
12,200078,"VOICE_KEY",""
13,202286,"DISPLAY_ON","GREEN-red.png"
13,202936,"VOICE_KEY",""
14,204646,"DISPLAY_ON","RED-purple.png"
14,205239,"VOICE_KEY",""
15,207469,"DISPLAY_ON","RED-green.png"
15,208035,"VOICE_KEY",""
16,210298,"DISPLAY_ON","GREEN-brown.png"
16,210972,"VOICE_KEY",""
17,213195,"DISPLAY_ON","BLUE-brown.png"
17,213693,"VOICE_KEY",""
18,215744,"DISPLAY_ON","PURPLE-purple.png"
18,216145,"VOICE_KEY",""
19,217949,"DISPLAY_ON","PURPLE-red.png"
19,218553,"VOICE_KEY",""
20,220832,"DISPLAY_ON","PURPLE-green.png"
20,221236,"VOICE_KEY",""
21,223616,"DISPLAY_ON","GREEN-green.png"
21,224024,"VOICE_KEY",""
22,226278,"DISPLAY_ON","BROWN-red.png"
22,226668,"VOICE_KEY",""
23,229125,"DISPLAY_ON","PURPLE-blue.png"
23,229755,"VOICE_KEY",""
24,231798,"DISPLAY_ON","BROWN-brown.png"
24,232204,"VOICE_KEY",""
25,234568,"DISPLAY_ON","BLUE-blue.png"
25,234961,"VOICE_KEY",""
26,237248,"DISPLAY_ON","BLUE-blue.png"
26,237649,"VOICE_KEY",""
27,239639,"DISPLAY_ON","PURPLE-brown.png"
27,240270,"VOICE_KEY",""
28,242691,"DISPLAY_ON","BLUE-red.png"
28,243089,"VOICE_KEY",""
29,244838,"DISPLAY_ON","PURPLE-purple.png"
29,245248,"VOICE_KEY",""
30,247702,"DISPLAY_ON","BROWN-brown.png"
30,248106,"VOICE_KEY",""
31,250118,"DISPLAY_ON","RED-red.png"
31,250512,"VOICE_KEY",""
32,252567,"DISPLAY_ON","RED-red.png"
32,253008,"VOICE_KEY",""
33,254849,"DISPLAY_ON","RED-brown.png"
33,255527,"VOICE_KEY",""
34,258018,"DISPLAY_ON","PURPLE-purple.png"
34,258482,"VOICE_KEY",""
35,260669,"DISPLAY_ON","BROWN-brown.png"
35,261060,"VOICE_KEY",""
36,262839,"DISPLAY_ON","RED-blue.png"
36,263430,"VOICE_KEY",""
37,265532,"DISPLAY_ON","GREEN-purple.png"
37,266605,"VOICE_KEY",""
38,268800,"DISPLAY_ON","BLUE-blue.png"
38,269190,"VOICE_KEY",""
39,271172,"DISPLAY_ON","BROWN-blue.png"
39,271933,"VOICE_KEY",""
40,273745,"DISPLAY_ON","GREEN-green.png"
40,274135,"VOICE_KEY",""
41,276365,"DISPLAY_ON","BROWN-green.png"
41,276857,"VOICE_KEY",""
42,278568,"DISPLAY_ON","RED-red.png"
42,278973,"VOICE_KEY",""
43,281292,"DISPLAY_ON","BLUE-green.png"
43,281922,"VOICE_KEY",""
44,284126,"DISPLAY_ON","GREEN-blue.png"
44,284843,"VOICE_KEY",""
45,286694,"DISPLAY_ON","PURPLE-purple.png"
45,287106,"VOICE_KEY",""
46,289344,"DISPLAY_ON","BLUE-purple.png"
46,289884,"VOICE_KEY",""
47,292046,"DISPLAY_ON","GREEN-green.png"
47,292444,"VOICE_KEY",""
48,294178,"DISPLAY_ON","PURPLE-purple.png"
48,294570,"VOICE_KEY",""
49,296879,"DISPLAY_ON","BLUE-red.png"
49,297553,"VOICE_KEY",""
50,299453,"DISPLAY_ON","BROWN-brown.png"
50,299905,"VOICE_KEY",""
