"trial","timestamp","event","data"
1,173393,"DISPLAY_ON","BROWN-brown.png"
1,173797,"VOICE_KEY",""
2,175700,"DISPLAY_ON","PURPLE-blue.png"
2,176209,"VOICE_KEY",""
3,177964,"DISPLAY_ON","BLUE-blue.png"
3,178365,"VOICE_KEY",""
4,180505,"DISPLAY_ON","PURPLE-purple.png"
4,181334,"VOICE_KEY",""
5,183480,"DISPLAY_ON","PURPLE-purple.png"
5,184231,"VOICE_KEY",""
6,186076,"DISPLAY_ON","GREEN-green.png"
6,186623,"VOICE_KEY",""
7,188758,"DISPLAY_ON","BLUE-blue.png"
7,189154,"VOICE_KEY",""
8,191013,"DISPLAY_ON","GREEN-green.png"
8,192108,"VOICE_KEY",""
9,194482,"DISPLAY_ON","GREEN-green.png"
9,194892,"VOICE_KEY",""
10,196867,"DISPLAY_ON","BROWN-purple.png"
10,197867,"VOICE_KEY",""
11,199684,"DISPLAY_ON","GREEN-green.png"
11,200079,"VOICE_KEY",""
12,201910,"DISPLAY_ON","PURPLE-purple.png"
12,202316,"VOICE_KEY",""
13,204202,"DISPLAY_ON","RED-brown.png"
13,204836,"VOICE_KEY",""
14,206946,"DISPLAY_ON","RED-red.png"
14,207336,"VOICE_KEY",""
15,209528,"DISPLAY_ON","BROWN-brown.png"
15,210116,"VOICE_KEY",""
16,212474,"DISPLAY_ON","PURPLE-brown.png"
16,213336,"VOICE_KEY",""
17,215828,"DISPLAY_ON","BLUE-purple.png"
17,216386,"VOICE_KEY",""
18,218798,"DISPLAY_ON","RED-red.png"
18,219322,"VOICE_KEY",""
19,221125,"DISPLAY_ON","BROWN-blue.png"
19,221890,"VOICE_KEY",""
20,224319,"DISPLAY_ON","PURPLE-brown.png"
20,225190,"VOICE_KEY",""
21,226950,"DISPLAY_ON","BLUE-blue.png"
21,227341,"VOICE_KEY",""
22,229694,"DISPLAY_ON","PURPLE-purple.png"
22,230097,"VOICE_KEY",""
23,231906,"DISPLAY_ON","RED-blue.png"
23,232538,"VOICE_KEY",""
24,234329,"DISPLAY_ON","BLUE-blue.png"
24,234735,"VOICE_KEY",""
25,237101,"DISPLAY_ON","BLUE-purple.png"
25,237702,"VOICE_KEY",""
26,239651,"DISPLAY_ON","GREEN-purple.png"
26,240270,"VOICE_KEY",""
27,242614,"DISPLAY_ON","BLUE-red.png"
27,243021,"VOICE_KEY",""
28,245229,"DISPLAY_ON","RED-red.png"
28,246114,"VOICE_KEY",""
29,248473,"DISPLAY_ON","PURPLE-purple.png"
29,249018,"VOICE_KEY",""
30,251122,"DISPLAY_ON","BLUE-blue.png"
30,251567,"VOICE_KEY",""
31,253942,"DISPLAY_ON","PURPLE-green.png"
31,254681,"VOICE_KEY",""
32,256703,"DISPLAY_ON","BROWN-brown.png"
32,257507,"VOICE_KEY",""
33,259347,"DISPLAY_ON","GREEN-green.png"
33,259742,"VOICE_KEY",""
34,261565,"DISPLAY_ON","PURPLE-red.png"
34,262276,"VOICE_KEY",""
35,264212,"DISPLAY_ON","BROWN-red.png"
35,264609,"VOICE_KEY",""
36,266658,"DISPLAY_ON","GREEN-blue.png"
36,267171,"VOICE_KEY",""
37,269176,"DISPLAY_ON","GREEN-brown.png"
37,269996,"VOICE_KEY",""
38,272337,"DISPLAY_ON","BLUE-brown.png"
38,273445,"VOICE_KEY",""
39,275479,"DISPLAY_ON","BROWN-green.png"
39,276301,"VOICE_KEY",""
40,278660,"DISPLAY_ON","GREEN-blue.png"
40,279342,"VOICE_KEY",""
41,281256,"DISPLAY_ON","BROWN-red.png"
41,282025,"VOICE_KEY",""
42,284136,"DISPLAY_ON","GREEN-red.png"
42,284851,"VOICE_KEY",""
43,287236,"DISPLAY_ON","RED-green.png"
43,287887,"VOICE_KEY",""
44,289972,"DISPLAY_ON","RED-purple.png"
44,290374,"VOICE_KEY",""
45,292391,"DISPLAY_ON","RED-green.png"
45,293168,"VOICE_KEY",""
46,295309,"DISPLAY_ON","RED-red.png"
46,295699,"VOICE_KEY",""
47,298074,"DISPLAY_ON","RED-red.png"
47,298589,"VOICE_KEY",""
48,300844,"DISPLAY_ON","BROWN-brown.png"
48,301407,"VOICE_KEY",""
49,303327,"DISPLAY_ON","BLUE-green.png"
49,303787,"VOICE_KEY",""
50,306082,"DISPLAY_ON","BROWN-brown.png"
50,306493,"VOICE_KEY",""
