"trial","timestamp","event","data"
1,153027,"DISPLAY_ON","GREEN-green.png"
1,153430,"VOICE_KEY",""
2,155680,"DISPLAY_ON","BROWN-green.png"
2,156379,"VOICE_KEY",""
3,158256,"DISPLAY_ON","RED-blue.png"
3,158953,"VOICE_KEY",""
4,161021,"DISPLAY_ON","BLUE-red.png"
4,161610,"VOICE_KEY",""
5,163610,"DISPLAY_ON","GREEN-blue.png"
5,164102,"VOICE_KEY",""
6,166388,"DISPLAY_ON","BROWN-brown.png"
6,166795,"VOICE_KEY",""
7,168596,"DISPLAY_ON","BLUE-purple.png"
7,169702,"VOICE_KEY",""
8,171457,"DISPLAY_ON","RED-green.png"
8,172265,"VOICE_KEY",""
9,173998,"DISPLAY_ON","BLUE-green.png"
9,174620,"VOICE_KEY",""
10,177058,"DISPLAY_ON","RED-red.png"
10,177448,"VOICE_KEY",""
11,179412,"DISPLAY_ON","RED-red.png"
11,179871,"VOICE_KEY",""
12,182216,"DISPLAY_ON","RED-red.png"
12,182616,"VOICE_KEY",""
13,185095,"DISPLAY_ON","GREEN-green.png"
13,185724,"VOICE_KEY",""
14,188154,"DISPLAY_ON","BLUE-blue.png"
14,188878,"VOICE_KEY",""
15,190969,"DISPLAY_ON","PURPLE-purple.png"
15,191595,"VOICE_KEY",""
16,193731,"DISPLAY_ON","BROWN-purple.png"
16,194643,"VOICE_KEY",""
17,197112,"DISPLAY_ON","GREEN-brown.png"
17,198023,"VOICE_KEY",""
18,199773,"DISPLAY_ON","GREEN-green.png"
18,200333,"VOICE_KEY",""
19,202116,"DISPLAY_ON","BROWN-blue.png"
19,202815,"VOICE_KEY",""
20,204993,"DISPLAY_ON","BLUE-blue.png"
20,205619,"VOICE_KEY",""
21,207346,"DISPLAY_ON","BROWN-brown.png"
21,207806,"VOICE_KEY",""
22,209532,"DISPLAY_ON","PURPLE-green.png"
22,210468,"VOICE_KEY",""
23,212710,"DISPLAY_ON","GREEN-green.png"
23,213110,"VOICE_KEY",""
24,214835,"DISPLAY_ON","BLUE-blue.png"
24,215235,"VOICE_KEY",""
25,217658,"DISPLAY_ON","RED-red.png"
25,218048,"VOICE_KEY",""
26,220377,"DISPLAY_ON","GREEN-red.png"
26,221114,"VOICE_KEY",""
27,223123,"DISPLAY_ON","PURPLE-red.png"
27,223589,"VOICE_KEY",""
28,225896,"DISPLAY_ON","BROWN-red.png"
28,226393,"VOICE_KEY",""
29,228157,"DISPLAY_ON","PURPLE-blue.png"
29,228773,"VOICE_KEY",""
30,230957,"DISPLAY_ON","PURPLE-purple.png"
30,231447,"VOICE_KEY",""
31,233391,"DISPLAY_ON","BLUE-brown.png"
31,233963,"VOICE_KEY",""
32,235963,"DISPLAY_ON","PURPLE-purple.png"
32,236684,"VOICE_KEY",""
33,239123,"DISPLAY_ON","RED-purple.png"
33,239571,"VOICE_KEY",""
34,241574,"DISPLAY_ON","RED-red.png"
34,241968,"VOICE_KEY",""
35,243907,"DISPLAY_ON","GREEN-purple.png"
35,244644,"VOICE_KEY",""
36,246920,"DISPLAY_ON","BLUE-blue.png"
36,247487,"VOICE_KEY",""
37,249559,"DISPLAY_ON","BROWN-brown.png"
37,250087,"VOICE_KEY",""
38,252315,"DISPLAY_ON","BROWN-brown.png"
38,252723,"VOICE_KEY",""
39,254692,"DISPLAY_ON","BLUE-blue.png"
39,255147,"VOICE_KEY",""
40,257351,"DISPLAY_ON","RED-blue.png"
40,257976,"VOICE_KEY",""
41,260157,"DISPLAY_ON","BROWN-green.png"
41,261100,"VOICE_KEY",""
42,263524,"DISPLAY_ON","PURPLE-purple.png"
42,264236,"VOICE_KEY",""
43,265989,"DISPLAY_ON","PURPLE-red.png"
43,266896,"VOICE_KEY",""
44,268644,"DISPLAY_ON","BLUE-brown.png"
44,269448,"VOICE_KEY",""
45,271714,"DISPLAY_ON","BROWN-brown.png"
45,272122,"VOICE_KEY",""
46,274515,"DISPLAY_ON","PURPLE-brown.png"
46,275355,"VOICE_KEY",""
47,277129,"DISPLAY_ON","PURPLE-purple.png"
47,277554,"VOICE_KEY",""
48,279961,"DISPLAY_ON","RED-brown.png"
48,280924,"VOICE_KEY",""
49,283242,"DISPLAY_ON","GREEN-purple.png"
49,283854,"VOICE_KEY",""
50,285922,"DISPLAY_ON","GREEN-green.png"
50,286318,"VOICE_KEY",""
