"trial","timestamp","event","data"
1,174001,"DISPLAY_ON","RED-purple.png"
1,174773,"VOICE_KEY",""
2,176578,"DISPLAY_ON","RED-red.png"
2,176985,"VOICE_KEY",""
3,179282,"DISPLAY_ON","PURPLE-purple.png"
3,179692,"VOICE_KEY",""
4,181872,"DISPLAY_ON","PURPLE-purple.png"
4,182276,"VOICE_KEY",""
5,184729,"DISPLAY_ON","BLUE-red.png"
5,185298,"VOICE_KEY",""
6,187457,"DISPLAY_ON","BLUE-blue.png"
6,188123,"VOICE_KEY",""
7,190607,"DISPLAY_ON","GREEN-blue.png"
7,191419,"VOICE_KEY",""
8,193180,"DISPLAY_ON","GREEN-green.png"
8,193980,"VOICE_KEY",""
9,196036,"DISPLAY_ON","RED-red.png"
9,196437,"VOICE_KEY",""
10,198655,"DISPLAY_ON","RED-red.png"
10,199057,"VOICE_KEY",""
11,201094,"DISPLAY_ON","BLUE-brown.png"
11,201936,"VOICE_KEY",""
12,204391,"DISPLAY_ON","GREEN-red.png"
12,205047,"VOICE_KEY",""
13,206913,"DISPLAY_ON","RED-red.png"
13,207306,"VOICE_KEY",""
14,209092,"DISPLAY_ON","GREEN-green.png"
14,209708,"VOICE_KEY",""
15,211457,"DISPLAY_ON","BROWN-green.png"
15,212050,"VOICE_KEY",""
16,213785,"DISPLAY_ON","GREEN-purple.png"
16,214470,"VOICE_KEY",""
17,216548,"DISPLAY_ON","BROWN-blue.png"
17,217392,"VOICE_KEY",""
18,219234,"DISPLAY_ON","BLUE-blue.png"
18,219903,"VOICE_KEY",""
19,222049,"DISPLAY_ON","BLUE-blue.png"
19,222699,"VOICE_KEY",""
20,224888,"DISPLAY_ON","BLUE-blue.png"
20,225357,"VOICE_KEY",""
21,227591,"DISPLAY_ON","PURPLE-green.png"
21,227996,"VOICE_KEY",""
22,230038,"DISPLAY_ON","BROWN-green.png"
22,230655,"VOICE_KEY",""
23,232446,"DISPLAY_ON","PURPLE-purple.png"
23,233005,"VOICE_KEY",""
24,235111,"DISPLAY_ON","RED-blue.png"
24,235813,"VOICE_KEY",""
25,237786,"DISPLAY_ON","BROWN-red.png"
25,238806,"VOICE_KEY",""
26,241277,"DISPLAY_ON","PURPLE-purple.png"
26,241686,"VOICE_KEY",""
27,243887,"DISPLAY_ON","BLUE-green.png"
27,244421,"VOICE_KEY",""
28,246584,"DISPLAY_ON","BROWN-purple.png"
28,247286,"VOICE_KEY",""
29,249729,"DISPLAY_ON","BROWN-brown.png"
29,250142,"VOICE_KEY",""
30,252487,"DISPLAY_ON","PURPLE-blue.png"
30,252965,"VOICE_KEY",""
31,255419,"DISPLAY_ON","BROWN-brown.png"
31,255864,"VOICE_KEY",""
32,258096,"DISPLAY_ON","BLUE-purple.png"
32,258701,"VOICE_KEY",""
33,260747,"DISPLAY_ON","BROWN-brown.png"
33,261266,"VOICE_KEY",""
34,263055,"DISPLAY_ON","GREEN-green.png"
34,263674,"VOICE_KEY",""
35,265887,"DISPLAY_ON","GREEN-brown.png"
35,266291,"VOICE_KEY",""
36,268606,"DISPLAY_ON","BLUE-blue.png"
36,269212,"VOICE_KEY",""
37,271535,"DISPLAY_ON","GREEN-green.png"
37,272093,"VOICE_KEY",""
38,274234,"DISPLAY_ON","GREEN-green.png"
38,274801,"VOICE_KEY",""
39,276950,"DISPLAY_ON","BROWN-brown.png"
39,277501,"VOICE_KEY",""
40,279454,"DISPLAY_ON","RED-blue.png"
40,280355,"VOICE_KEY",""
41,282437,"DISPLAY_ON","RED-brown.png"
41,283184,"VOICE_KEY",""
42,285120,"DISPLAY_ON","PURPLE-purple.png"
42,285519,"VOICE_KEY",""
43,287224,"DISPLAY_ON","RED-red.png"
43,288052,"VOICE_KEY",""
44,290306,"DISPLAY_ON","PURPLE-red.png"
44,291179,"VOICE_KEY",""
45,293435,"DISPLAY_ON","BROWN-brown.png"
45,293884,"VOICE_KEY",""
46,296017,"DISPLAY_ON","PURPLE-red.png"
46,296477,"VOICE_KEY",""
47,298343,"DISPLAY_ON","BLUE-brown.png"
47,298937,"VOICE_KEY",""
48,301080,"DISPLAY_ON","PURPLE-brown.png"
48,301615,"VOICE_KEY",""
49,303599,"DISPLAY_ON","RED-green.png"
49,304017,"VOICE_KEY",""
50,305931,"DISPLAY_ON","GREEN-purple.png"
50,306573,"VOICE_KEY",""
