"trial","timestamp","event","data"
1,173122,"DISPLAY_ON","BROWN-brown.png"
1,173527,"VOICE_KEY",""
2,175333,"DISPLAY_ON","BLUE-green.png"
2,175733,"VOICE_KEY",""
3,178079,"DISPLAY_ON","RED-brown.png"
3,178694,"VOICE_KEY",""
4,180899,"DISPLAY_ON","BLUE-brown.png"
4,181547,"VOICE_KEY",""
5,183992,"DISPLAY_ON","PURPLE-purple.png"
5,184719,"VOICE_KEY",""
6,186859,"DISPLAY_ON","BROWN-brown.png"
6,187256,"VOICE_KEY",""
7,189246,"DISPLAY_ON","RED-red.png"
7,189864,"VOICE_KEY",""
8,191647,"DISPLAY_ON","BROWN-brown.png"
8,192039,"VOICE_KEY",""
9,194283,"DISPLAY_ON","PURPLE-purple.png"
9,194798,"VOICE_KEY",""
10,196549,"DISPLAY_ON","BROWN-red.png"
10,197587,"VOICE_KEY",""
11,200004,"DISPLAY_ON","GREEN-green.png"
11,200408,"VOICE_KEY",""
12,202392,"DISPLAY_ON","PURPLE-red.png"
12,203108,"VOICE_KEY",""
13,205033,"DISPLAY_ON","PURPLE-brown.png"
13,205586,"VOICE_KEY",""
14,207839,"DISPLAY_ON","RED-red.png"
14,208316,"VOICE_KEY",""
15,210035,"DISPLAY_ON","BROWN-brown.png"
15,210438,"VOICE_KEY",""
16,212817,"DISPLAY_ON","BLUE-blue.png"
16,213410,"VOICE_KEY",""
17,215419,"DISPLAY_ON","PURPLE-purple.png"
17,216096,"VOICE_KEY",""
18,218236,"DISPLAY_ON","RED-red.png"
18,218640,"VOICE_KEY",""
19,220385,"DISPLAY_ON","PURPLE-purple.png"
19,220794,"VOICE_KEY",""
20,222639,"DISPLAY_ON","RED-blue.png"
20,223783,"VOICE_KEY",""
21,226066,"DISPLAY_ON","GREEN-brown.png"
21,226892,"VOICE_KEY",""
22,229240,"DISPLAY_ON","RED-purple.png"
22,229685,"VOICE_KEY",""
23,231824,"DISPLAY_ON","BROWN-green.png"
23,232234,"VOICE_KEY",""
24,234371,"DISPLAY_ON","GREEN-green.png"
24,234871,"VOICE_KEY",""
25,236920,"DISPLAY_ON","RED-red.png"
25,237422,"VOICE_KEY",""
26,239428,"DISPLAY_ON","RED-red.png"
26,239824,"VOICE_KEY",""
27,242118,"DISPLAY_ON","BLUE-purple.png"
27,242774,"VOICE_KEY",""
28,244592,"DISPLAY_ON","BROWN-purple.png"
28,245108,"VOICE_KEY",""
29,247321,"DISPLAY_ON","GREEN-purple.png"
29,247739,"VOICE_KEY",""
30,250043,"DISPLAY_ON","BLUE-red.png"
30,250451,"VOICE_KEY",""
31,252944,"DISPLAY_ON","PURPLE-purple.png"
31,253477,"VOICE_KEY",""
32,255772,"DISPLAY_ON","BLUE-blue.png"
32,256183,"VOICE_KEY",""
33,258454,"DISPLAY_ON","RED-blue.png"
33,259069,"VOICE_KEY",""
34,261222,"DISPLAY_ON","BLUE-blue.png"
34,261977,"VOICE_KEY",""
35,264069,"DISPLAY_ON","BROWN-blue.png"
35,264496,"VOICE_KEY",""
36,266604,"DISPLAY_ON","GREEN-purple.png"
36,267226,"VOICE_KEY",""
37,269292,"DISPLAY_ON","GREEN-green.png"
37,269685,"VOICE_KEY",""
38,271425,"DISPLAY_ON","GREEN-red.png"
38,272063,"VOICE_KEY",""
39,274038,"DISPLAY_ON","PURPLE-red.png"
39,274887,"VOICE_KEY",""
40,277194,"DISPLAY_ON","PURPLE-blue.png"
40,278162,"VOICE_KEY",""
41,279919,"DISPLAY_ON","GREEN-blue.png"
41,281041,"VOICE_KEY",""
42,283010,"DISPLAY_ON","BLUE-brown.png"
42,283851,"VOICE_KEY",""
43,285913,"DISPLAY_ON","BROWN-brown.png"
43,286303,"VOICE_KEY",""
44,288267,"DISPLAY_ON","PURPLE-green.png"
44,289093,"VOICE_KEY",""
45,290889,"DISPLAY_ON","BLUE-blue.png"
45,291288,"VOICE_KEY",""
46,293011,"DISPLAY_ON","BROWN-green.png"
46,293550,"VOICE_KEY",""
47,295675,"DISPLAY_ON","BLUE-blue.png"
47,296078,"VOICE_KEY",""
48,298058,"DISPLAY_ON","GREEN-green.png"
48,298463,"VOICE_KEY",""
49,300179,"DISPLAY_ON","GREEN-green.png"
49,300612,"VOICE_KEY",""
50,302677,"DISPLAY_ON","RED-green.png"
50,303390,"VOICE_KEY",""
