"trial","timestamp","event","data"
1,172911,"DISPLAY_ON","BROWN-brown.png"
1,173552,"VOICE_KEY",""
2,175854,"DISPLAY_ON","BROWN-brown.png"
2,176264,"VOICE_KEY",""
3,178604,"DISPLAY_ON","GREEN-green.png"
3,179051,"VOICE_KEY",""
4,181099,"DISPLAY_ON","BLUE-brown.png"
4,181890,"VOICE_KEY",""
5,183881,"DISPLAY_ON","BROWN-brown.png"
5,184357,"VOICE_KEY",""
6,186159,"DISPLAY_ON","RED-green.png"
6,187156,"VOICE_KEY",""
7,189339,"DISPLAY_ON","GREEN-brown.png"
7,190052,"VOICE_KEY",""
8,192034,"DISPLAY_ON","BLUE-blue.png"
8,192660,"VOICE_KEY",""
9,195039,"DISPLAY_ON","PURPLE-green.png"
9,195575,"VOICE_KEY",""
10,197276,"DISPLAY_ON","BLUE-purple.png"
10,197921,"VOICE_KEY",""
11,199891,"DISPLAY_ON","PURPLE-purple.png"
11,200436,"VOICE_KEY",""
12,202766,"DISPLAY_ON","RED-brown.png"
12,203767,"VOICE_KEY",""
13,206256,"DISPLAY_ON","BROWN-brown.png"
13,206941,"VOICE_KEY",""
14,208775,"DISPLAY_ON","BLUE-blue.png"
14,209305,"VOICE_KEY",""
15,211688,"DISPLAY_ON","RED-red.png"
15,212089,"VOICE_KEY",""
16,214570,"DISPLAY_ON","RED-red.png"
16,215234,"VOICE_KEY",""
17,217426,"DISPLAY_ON","PURPLE-blue.png"
17,218256,"VOICE_KEY",""
18,220086,"DISPLAY_ON","BLUE-green.png"
18,221008,"VOICE_KEY",""
19,222796,"DISPLAY_ON","PURPLE-brown.png"
19,223520,"VOICE_KEY",""
20,225461,"DISPLAY_ON","GREEN-purple.png"
20,226223,"VOICE_KEY",""
21,228251,"DISPLAY_ON","BLUE-blue.png"
21,228760,"VOICE_KEY",""
22,230694,"DISPLAY_ON","GREEN-green.png"
22,231497,"VOICE_KEY",""
23,233310,"DISPLAY_ON","PURPLE-purple.png"
23,234049,"VOICE_KEY",""
24,235985,"DISPLAY_ON","RED-blue.png"
24,236718,"VOICE_KEY",""
25,238863,"DISPLAY_ON","GREEN-blue.png"
25,239318,"VOICE_KEY",""
26,241093,"DISPLAY_ON","RED-green.png"
26,241693,"VOICE_KEY",""
27,243435,"DISPLAY_ON","BROWN-blue.png"
27,244077,"VOICE_KEY",""
28,246452,"DISPLAY_ON","GREEN-green.png"
28,247146,"VOICE_KEY",""
29,249113,"DISPLAY_ON","GREEN-blue.png"
29,249797,"VOICE_KEY",""
30,252293,"DISPLAY_ON","BLUE-blue.png"
30,252700,"VOICE_KEY",""
31,255006,"DISPLAY_ON","PURPLE-purple.png"
31,255412,"VOICE_KEY",""
32,257411,"DISPLAY_ON","GREEN-green.png"
32,257824,"VOICE_KEY",""
33,259732,"DISPLAY_ON","PURPLE-brown.png"
33,260203,"VOICE_KEY",""
34,262273,"DISPLAY_ON","BLUE-red.png"
34,263001,"VOICE_KEY",""
35,264702,"DISPLAY_ON","RED-red.png"
35,265365,"VOICE_KEY",""
36,267421,"DISPLAY_ON","GREEN-green.png"
36,267813,"VOICE_KEY",""
37,270217,"DISPLAY_ON","BROWN-red.png"
37,270625,"VOICE_KEY",""
38,272505,"DISPLAY_ON","BROWN-red.png"
38,273307,"VOICE_KEY",""
39,275455,"DISPLAY_ON","BLUE-purple.png"
39,276006,"VOICE_KEY",""
40,278180,"DISPLAY_ON","RED-red.png"
40,278739,"VOICE_KEY",""
41,280636,"DISPLAY_ON","RED-red.png"
41,281039,"VOICE_KEY",""
42,283196,"DISPLAY_ON","BROWN-brown.png"
42,283738,"VOICE_KEY",""
43,285623,"DISPLAY_ON","PURPLE-red.png"
43,286466,"VOICE_KEY",""
44,288309,"DISPLAY_ON","BROWN-green.png"
44,289114,"VOICE_KEY",""
45,291026,"DISPLAY_ON","BLUE-blue.png"
45,291836,"VOICE_KEY",""
46,293850,"DISPLAY_ON","BROWN-purple.png"
46,294372,"VOICE_KEY",""
47,296327,"DISPLAY_ON","GREEN-red.png"
47,297220,"VOICE_KEY",""
48,299700,"DISPLAY_ON","PURPLE-purple.png"
48,300112,"VOICE_KEY",""
49,302461,"DISPLAY_ON","PURPLE-purple.png"
49,302962,"VOICE_KEY",""
50,304781,"DISPLAY_ON","RED-purple.png"
50,305188,"VOICE_KEY",""
