"trial","timestamp","event","data"
1,163204,"DISPLAY_ON","RED-red.png"
1,163601,"VOICE_KEY",""
2,166014,"DISPLAY_ON","GREEN-red.png"
2,166605,"VOICE_KEY",""
3,168502,"DISPLAY_ON","BROWN-green.png"
3,169125,"VOICE_KEY",""
4,171089,"DISPLAY_ON","RED-green.png"
4,171917,"VOICE_KEY",""
5,174186,"DISPLAY_ON","RED-red.png"
5,174578,"VOICE_KEY",""
6,176996,"DISPLAY_ON","RED-red.png"
6,177482,"VOICE_KEY",""
7,179307,"DISPLAY_ON","BLUE-blue.png"
7,179717,"VOICE_KEY",""
8,182100,"DISPLAY_ON","BLUE-brown.png"
8,182630,"VOICE_KEY",""
9,185052,"DISPLAY_ON","GREEN-green.png"
9,185453,"VOICE_KEY",""
10,187483,"DISPLAY_ON","PURPLE-purple.png"
10,188142,"VOICE_KEY",""
11,190077,"DISPLAY_ON","RED-red.png"
11,190521,"VOICE_KEY",""
12,192936,"DISPLAY_ON","RED-red.png"
12,194048,"VOICE_KEY",""
13,195972,"DISPLAY_ON","BLUE-blue.png"
13,196379,"VOICE_KEY",""
14,198682,"DISPLAY_ON","GREEN-blue.png"
14,199292,"VOICE_KEY",""
15,201757,"DISPLAY_ON","PURPLE-brown.png"
15,202351,"VOICE_KEY",""
16,204424,"DISPLAY_ON","GREEN-green.png"
17,207237,"DISPLAY_ON","BROWN-brown.png"
17,207846,"VOICE_KEY",""
18,210106,"DISPLAY_ON","BROWN-blue.png"
18,210500,"VOICE_KEY",""
19,212911,"DISPLAY_ON","BROWN-brown.png"
19,213306,"VOICE_KEY",""
20,215237,"DISPLAY_ON","RED-purple.png"
20,215771,"VOICE_KEY",""
21,218050,"DISPLAY_ON","BLUE-red.png"
21,218768,"VOICE_KEY",""
22,220611,"DISPLAY_ON","GREEN-green.png"
22,221030,"VOICE_KEY",""
23,222841,"DISPLAY_ON","BLUE-purple.png"
23,223503,"VOICE_KEY",""
24,225910,"DISPLAY_ON","BROWN-brown.png"
24,226311,"VOICE_KEY",""
25,228778,"DISPLAY_ON","BLUE-purple.png"
25,229559,"VOICE_KEY",""
26,231340,"DISPLAY_ON","PURPLE-green.png"
26,231950,"VOICE_KEY",""
27,234211,"DISPLAY_ON","PURPLE-brown.png"
27,235124,"VOICE_KEY",""
28,236955,"DISPLAY_ON","BROWN-purple.png"
28,237648,"VOICE_KEY",""
29,239398,"DISPLAY_ON","BLUE-green.png"
29,239979,"VOICE_KEY",""
30,242369,"DISPLAY_ON","RED-blue.png"
30,243140,"VOICE_KEY",""
31,245607,"DISPLAY_ON","PURPLE-purple.png"
31,246115,"VOICE_KEY",""
32,248078,"DISPLAY_ON","PURPLE-purple.png"
32,248567,"VOICE_KEY",""
33,251023,"DISPLAY_ON","GREEN-green.png"
33,251501,"VOICE_KEY",""
34,253862,"DISPLAY_ON","BLUE-blue.png"
34,254432,"VOICE_KEY",""
35,256744,"DISPLAY_ON","BROWN-brown.png"
35,257480,"VOICE_KEY",""
36,259706,"DISPLAY_ON","RED-green.png"
36,260097,"VOICE_KEY",""
37,262032,"DISPLAY_ON","PURPLE-purple.png"
37,262937,"VOICE_KEY",""
38,265045,"DISPLAY_ON","BROWN-red.png"
38,265888,"VOICE_KEY",""
39,267933,"DISPLAY_ON","PURPLE-blue.png"
39,268640,"VOICE_KEY",""
40,270655,"DISPLAY_ON","PURPLE-purple.png"
40,271126,"VOICE_KEY",""
41,272884,"DISPLAY_ON","BROWN-brown.png"
41,273689,"VOICE_KEY",""
42,275974,"DISPLAY_ON","GREEN-brown.png"
42,276386,"VOICE_KEY",""
43,278556,"DISPLAY_ON","BLUE-blue.png"
43,279346,"VOICE_KEY",""
44,281337,"DISPLAY_ON","BROWN-red.png"
44,282108,"VOICE_KEY",""
45,284435,"DISPLAY_ON","PURPLE-red.png"
45,285203,"VOICE_KEY",""
46,287531,"DISPLAY_ON","GREEN-blue.png"
46,288137,"VOICE_KEY",""
47,290560,"DISPLAY_ON","RED-brown.png"
47,290952,"VOICE_KEY",""
48,292851,"DISPLAY_ON","GREEN-green.png"
48,293263,"VOICE_KEY",""
49,295638,"DISPLAY_ON","BLUE-blue.png"
49,296124,"VOICE_KEY",""
50,298027,"DISPLAY_ON","GREEN-purple.png"
50,298796,"VOICE_KEY",""
