"trial","timestamp","event","data"
1,170297,"DISPLAY_ON","RED-blue.png"
1,171238,"VOICE_KEY",""
2,173091,"DISPLAY_ON","BLUE-green.png"
2,173631,"VOICE_KEY",""
3,175574,"DISPLAY_ON","GREEN-green.png"
3,175965,"VOICE_KEY",""
4,177731,"DISPLAY_ON","BROWN-brown.png"
4,178143,"VOICE_KEY",""
5,180635,"DISPLAY_ON","BROWN-brown.png"
5,181026,"VOICE_KEY",""
6,182796,"DISPLAY_ON","PURPLE-purple.png"
6,183188,"VOICE_KEY",""
7,185530,"DISPLAY_ON","BROWN-green.png"
7,186459,"VOICE_KEY",""
8,188636,"DISPLAY_ON","RED-red.png"
8,189030,"VOICE_KEY",""
9,190982,"DISPLAY_ON","BROWN-blue.png"
9,191449,"VOICE_KEY",""
10,193609,"DISPLAY_ON","RED-red.png"
10,194007,"VOICE_KEY",""
11,196310,"DISPLAY_ON","PURPLE-purple.png"
11,196707,"VOICE_KEY",""
12,199124,"DISPLAY_ON","PURPLE-brown.png"
12,199588,"VOICE_KEY",""
13,201333,"DISPLAY_ON","BLUE-blue.png"
13,201741,"VOICE_KEY",""
14,203578,"DISPLAY_ON","RED-red.png"
14,203987,"VOICE_KEY",""
15,206169,"DISPLAY_ON","PURPLE-purple.png"
15,206569,"VOICE_KEY",""
16,208766,"DISPLAY_ON","PURPLE-purple.png"
16,209578,"VOICE_KEY",""
17,212058,"DISPLAY_ON","PURPLE-green.png"
17,212875,"VOICE_KEY",""
18,215302,"DISPLAY_ON","GREEN-red.png"
18,215878,"VOICE_KEY",""
19,218138,"DISPLAY_ON","RED-purple.png"
19,218537,"VOICE_KEY",""
20,220667,"DISPLAY_ON","BROWN-brown.png"
20,221072,"VOICE_KEY",""
21,223239,"DISPLAY_ON","PURPLE-purple.png"
21,223644,"VOICE_KEY",""
22,226064,"DISPLAY_ON","BLUE-blue.png"
22,226473,"VOICE_KEY",""
23,228286,"DISPLAY_ON","GREEN-brown.png"
23,229240,"VOICE_KEY",""
24,231454,"DISPLAY_ON","BLUE-blue.png"
24,231846,"VOICE_KEY",""
25,233877,"DISPLAY_ON","PURPLE-red.png"
25,234528,"VOICE_KEY",""
26,236333,"DISPLAY_ON","BLUE-green.png"
26,236753,"VOICE_KEY",""
27,239029,"DISPLAY_ON","BROWN-brown.png"
27,239438,"VOICE_KEY",""
28,241200,"DISPLAY_ON","GREEN-red.png"
28,241911,"VOICE_KEY",""
29,244217,"DISPLAY_ON","BLUE-blue.png"
29,244611,"VOICE_KEY",""
30,246586,"DISPLAY_ON","RED-brown.png"
30,247312,"VOICE_KEY",""
31,249435,"DISPLAY_ON","RED-green.png"
31,250046,"VOICE_KEY",""
32,252348,"DISPLAY_ON","RED-brown.png"
32,253025,"VOICE_KEY",""
33,254869,"DISPLAY_ON","GREEN-green.png"
33,255262,"VOICE_KEY",""
34,257044,"DISPLAY_ON","GREEN-green.png"
34,257530,"VOICE_KEY",""
35,259889,"DISPLAY_ON","BROWN-purple.png"
35,260727,"VOICE_KEY",""
36,262444,"DISPLAY_ON","GREEN-green.png"
36,262847,"VOICE_KEY",""
37,265214,"DISPLAY_ON","PURPLE-blue.png"
37,265625,"VOICE_KEY",""
38,267445,"DISPLAY_ON","PURPLE-blue.png"
38,268158,"VOICE_KEY",""
39,270061,"DISPLAY_ON","RED-red.png"
39,270455,"VOICE_KEY",""
40,272184,"DISPLAY_ON","BLUE-purple.png"
40,272616,"VOICE_KEY",""
41,274944,"DISPLAY_ON","BROWN-brown.png"
41,275351,"VOICE_KEY",""
42,277252,"DISPLAY_ON","BROWN-purple.png"
42,278090,"VOICE_KEY",""
43,280370,"DISPLAY_ON","BLUE-blue.png"
43,280769,"VOICE_KEY",""
44,282888,"DISPLAY_ON","BROWN-red.png"
44,283614,"VOICE_KEY",""
45,285673,"DISPLAY_ON","GREEN-green.png"
45,286074,"VOICE_KEY",""
46,288219,"DISPLAY_ON","GREEN-purple.png"
46,289008,"VOICE_KEY",""
47,290866,"DISPLAY_ON","RED-red.png"
47,291268,"VOICE_KEY",""
48,293516,"DISPLAY_ON","BLUE-red.png"
49,296222,"DISPLAY_ON","GREEN-blue.png"
49,296722,"VOICE_KEY",""
50,298444,"DISPLAY_ON","BLUE-brown.png"
