"trial","timestamp","event","data"
1,155971,"DISPLAY_ON","BROWN-green.png"
1,156792,"VOICE_KEY",""
2,159239,"DISPLAY_ON","GREEN-green.png"
2,159760,"VOICE_KEY",""
3,161818,"DISPLAY_ON","BROWN-brown.png"
3,162527,"VOICE_KEY",""
4,164322,"DISPLAY_ON","PURPLE-purple.png"
4,164718,"VOICE_KEY",""
5,166771,"DISPLAY_ON","BLUE-blue.png"
5,167175,"VOICE_KEY",""
6,168935,"DISPLAY_ON","BLUE-blue.png"
6,169410,"VOICE_KEY",""
7,171467,"DISPLAY_ON","GREEN-green.png"
7,171858,"VOICE_KEY",""
8,173965,"DISPLAY_ON","RED-red.png"
8,174666,"VOICE_KEY",""
9,176444,"DISPLAY_ON","RED-purple.png"
9,176852,"VOICE_KEY",""
10,179244,"DISPLAY_ON","PURPLE-purple.png"
10,179842,"VOICE_KEY",""
11,181566,"DISPLAY_ON","GREEN-brown.png"
11,182401,"VOICE_KEY",""
12,184471,"DISPLAY_ON","RED-green.png"
12,185075,"VOICE_KEY",""
13,187517,"DISPLAY_ON","RED-red.png"
13,187927,"VOICE_KEY",""
14,189794,"DISPLAY_ON","BLUE-brown.png"
14,190919,"VOICE_KEY",""
15,193346,"DISPLAY_ON","BROWN-brown.png"
15,193801,"VOICE_KEY",""
16,195659,"DISPLAY_ON","RED-brown.png"
16,196198,"VOICE_KEY",""
17,198055,"DISPLAY_ON","RED-blue.png"
17,198767,"VOICE_KEY",""
18,201060,"DISPLAY_ON","BLUE-purple.png"
19,203974,"DISPLAY_ON","GREEN-blue.png"
19,204545,"VOICE_KEY",""
20,206745,"DISPLAY_ON","BROWN-brown.png"
20,207151,"VOICE_KEY",""
21,208872,"DISPLAY_ON","PURPLE-blue.png"
21,209525,"VOICE_KEY",""
22,211919,"DISPLAY_ON","RED-purple.png"
22,212484,"VOICE_KEY",""
23,214249,"DISPLAY_ON","GREEN-green.png"
23,214652,"VOICE_KEY",""
24,216619,"DISPLAY_ON","RED-red.png"
24,217199,"VOICE_KEY",""
25,219241,"DISPLAY_ON","PURPLE-purple.png"
25,219644,"VOICE_KEY",""
26,221995,"DISPLAY_ON","BLUE-red.png"
26,222673,"VOICE_KEY",""
27,224763,"DISPLAY_ON","BLUE-red.png"
27,225555,"VOICE_KEY",""
28,227800,"DISPLAY_ON","BROWN-purple.png"
28,228423,"VOICE_KEY",""
29,230387,"DISPLAY_ON","BLUE-blue.png"
29,230797,"VOICE_KEY",""
30,232795,"DISPLAY_ON","BROWN-brown.png"
30,233197,"VOICE_KEY",""
31,235445,"DISPLAY_ON","BLUE-green.png"
31,236150,"VOICE_KEY",""
32,238302,"DISPLAY_ON","RED-red.png"
32,238696,"VOICE_KEY",""
33,240477,"DISPLAY_ON","RED-red.png"
33,240872,"VOICE_KEY",""
34,242931,"DISPLAY_ON","GREEN-purple.png"
34,243382,"VOICE_KEY",""
35,245192,"DISPLAY_ON","BROWN-brown.png"
35,245601,"VOICE_KEY",""
36,247633,"DISPLAY_ON","GREEN-green.png"
36,248045,"VOICE_KEY",""
37,250212,"DISPLAY_ON","GREEN-green.png"
38,253055,"DISPLAY_ON","PURPLE-purple.png"
38,253445,"VOICE_KEY",""
39,255244,"DISPLAY_ON","GREEN-brown.png"
39,255983,"VOICE_KEY",""
40,257765,"DISPLAY_ON","GREEN-red.png"
40,258531,"VOICE_KEY",""
41,261018,"DISPLAY_ON","PURPLE-green.png"
41,261426,"VOICE_KEY",""
42,263188,"DISPLAY_ON","BLUE-blue.png"
42,263690,"VOICE_KEY",""
43,265912,"DISPLAY_ON","BLUE-blue.png"
43,266308,"VOICE_KEY",""
44,268726,"DISPLAY_ON","PURPLE-purple.png"
44,269361,"VOICE_KEY",""
45,271352,"DISPLAY_ON","BROWN-blue.png"
45,271750,"VOICE_KEY",""
46,274018,"DISPLAY_ON","BROWN-red.png"
46,274411,"VOICE_KEY",""
47,276125,"DISPLAY_ON","PURPLE-brown.png"
47,276730,"VOICE_KEY",""
48,278712,"DISPLAY_ON","BROWN-blue.png"
48,279113,"VOICE_KEY",""
49,281119,"DISPLAY_ON","PURPLE-green.png"
49,281712,"VOICE_KEY",""
50,283486,"DISPLAY_ON","PURPLE-red.png"
50,283984,"VOICE_KEY",""
