"trial","timestamp","event","data"
1,161550,"DISPLAY_ON","PURPLE-blue.png"
1,162398,"VOICE_KEY",""
2,164845,"DISPLAY_ON","BROWN-green.png"
2,165365,"VOICE_KEY",""
3,167724,"DISPLAY_ON","PURPLE-purple.png"
3,168126,"VOICE_KEY",""
4,170216,"DISPLAY_ON","RED-red.png"
4,170749,"VOICE_KEY",""
5,173220,"DISPLAY_ON","PURPLE-purple.png"
5,173612,"VOICE_KEY",""
6,175507,"DISPLAY_ON","PURPLE-purple.png"
6,175983,"VOICE_KEY",""
7,178210,"DISPLAY_ON","BROWN-brown.png"
7,178846,"VOICE_KEY",""
8,180708,"DISPLAY_ON","RED-blue.png"
8,181135,"VOICE_KEY",""
9,183187,"DISPLAY_ON","GREEN-green.png"
9,183885,"VOICE_KEY",""
10,186359,"DISPLAY_ON","BLUE-blue.png"
10,186952,"VOICE_KEY",""
11,188968,"DISPLAY_ON","GREEN-green.png"
11,189642,"VOICE_KEY",""
12,191922,"DISPLAY_ON","RED-green.png"
12,192718,"VOICE_KEY",""
13,195211,"DISPLAY_ON","BLUE-blue.png"
13,195690,"VOICE_KEY",""
14,198028,"DISPLAY_ON","GREEN-brown.png"
14,198708,"VOICE_KEY",""
15,200721,"DISPLAY_ON","GREEN-blue.png"
15,201313,"VOICE_KEY",""
16,203399,"DISPLAY_ON","GREEN-green.png"
16,204247,"VOICE_KEY",""
17,206057,"DISPLAY_ON","RED-blue.png"
17,206465,"VOICE_KEY",""
18,208598,"DISPLAY_ON","GREEN-green.png"
18,209347,"VOICE_KEY",""
19,211594,"DISPLAY_ON","BLUE-blue.png"
19,212000,"VOICE_KEY",""
20,214173,"DISPLAY_ON","BLUE-purple.png"
20,215389,"VOICE_KEY",""
21,217445,"DISPLAY_ON","BROWN-brown.png"
21,218236,"VOICE_KEY",""
22,220265,"DISPLAY_ON","RED-brown.png"
22,221075,"VOICE_KEY",""
23,223265,"DISPLAY_ON","GREEN-red.png"
23,223913,"VOICE_KEY",""
24,225976,"DISPLAY_ON","PURPLE-purple.png"
24,226383,"VOICE_KEY",""
25,228528,"DISPLAY_ON","RED-red.png"
25,229388,"VOICE_KEY",""
26,231489,"DISPLAY_ON","GREEN-green.png"
26,232256,"VOICE_KEY",""
27,234034,"DISPLAY_ON","RED-purple.png"
27,234500,"VOICE_KEY",""
28,236308,"DISPLAY_ON","PURPLE-brown.png"
28,237004,"VOICE_KEY",""
29,239206,"DISPLAY_ON","PURPLE-green.png"
29,239738,"VOICE_KEY",""
30,241580,"DISPLAY_ON","GREEN-purple.png"
30,241986,"VOICE_KEY",""
31,244136,"DISPLAY_ON","GREEN-purple.png"
31,244800,"VOICE_KEY",""
32,246971,"DISPLAY_ON","BROWN-brown.png"
32,247635,"VOICE_KEY",""
33,249831,"DISPLAY_ON","BROWN-purple.png"
33,250230,"VOICE_KEY",""
34,252540,"DISPLAY_ON","RED-red.png"
34,253013,"VOICE_KEY",""
35,255426,"DISPLAY_ON","BLUE-blue.png"
35,255830,"VOICE_KEY",""
36,257820,"DISPLAY_ON","BLUE-brown.png"
36,258383,"VOICE_KEY",""
37,260240,"DISPLAY_ON","BLUE-brown.png"
37,260987,"VOICE_KEY",""
38,263048,"DISPLAY_ON","PURPLE-purple.png"
38,264037,"VOICE_KEY",""
39,265967,"DISPLAY_ON","RED-red.png"
39,266430,"VOICE_KEY",""
40,268436,"DISPLAY_ON","BLUE-blue.png"
40,268829,"VOICE_KEY",""
41,270538,"DISPLAY_ON","RED-red.png"
41,271238,"VOICE_KEY",""
42,273479,"DISPLAY_ON","BROWN-brown.png"
42,274161,"VOICE_KEY",""
43,276330,"DISPLAY_ON","BLUE-green.png"
43,277065,"VOICE_KEY",""
44,279168,"DISPLAY_ON","BROWN-blue.png"
44,279872,"VOICE_KEY",""
45,282341,"DISPLAY_ON","BROWN-green.png"
45,283236,"VOICE_KEY",""
46,285089,"DISPLAY_ON","BROWN-brown.png"
46,285589,"VOICE_KEY",""
47,287667,"DISPLAY_ON","PURPLE-red.png"
47,288582,"VOICE_KEY",""
48,290816,"DISPLAY_ON","BLUE-red.png"
48,291390,"VOICE_KEY",""
49,293581,"DISPLAY_ON","PURPLE-red.png"
49,293980,"VOICE_KEY",""
50,296391,"DISPLAY_ON","BROWN-red.png"
50,297392,"VOICE_KEY",""
