"trial","timestamp","event","data"
1,176448,"DISPLAY_ON","RED-purple.png"
1,177170,"VOICE_KEY",""
2,179515,"DISPLAY_ON","BLUE-blue.png"
2,180025,"VOICE_KEY",""
3,182181,"DISPLAY_ON","BROWN-brown.png"
3,182931,"VOICE_KEY",""
4,185296,"DISPLAY_ON","RED-red.png"
4,185817,"VOICE_KEY",""
5,188221,"DISPLAY_ON","BROWN-brown.png"
5,188626,"VOICE_KEY",""
6,190767,"DISPLAY_ON","GREEN-green.png"
6,191380,"VOICE_KEY",""
7,193133,"DISPLAY_ON","BROWN-blue.png"
7,193630,"VOICE_KEY",""
8,195696,"DISPLAY_ON","GREEN-blue.png"
8,196856,"VOICE_KEY",""
9,199355,"DISPLAY_ON","BROWN-red.png"
9,200323,"VOICE_KEY",""
10,202743,"DISPLAY_ON","RED-blue.png"
10,203232,"VOICE_KEY",""
11,205396,"DISPLAY_ON","PURPLE-red.png"
11,206050,"VOICE_KEY",""
12,207981,"DISPLAY_ON","PURPLE-brown.png"
12,208416,"VOICE_KEY",""
13,210752,"DISPLAY_ON","BLUE-blue.png"
13,211162,"VOICE_KEY",""
14,212984,"DISPLAY_ON","BROWN-brown.png"
14,213467,"VOICE_KEY",""
15,215526,"DISPLAY_ON","GREEN-purple.png"
15,216515,"VOICE_KEY",""
16,218757,"DISPLAY_ON","RED-red.png"
16,219162,"VOICE_KEY",""
17,221603,"DISPLAY_ON","GREEN-brown.png"
17,222359,"VOICE_KEY",""
18,224755,"DISPLAY_ON","BLUE-red.png"
18,225422,"VOICE_KEY",""
19,227150,"DISPLAY_ON","BLUE-blue.png"
19,227664,"VOICE_KEY",""
20,229967,"DISPLAY_ON","BROWN-purple.png"
20,230386,"VOICE_KEY",""
21,232701,"DISPLAY_ON","GREEN-green.png"
21,233113,"VOICE_KEY",""
22,235183,"DISPLAY_ON","BLUE-green.png"
22,235989,"VOICE_KEY",""
23,238463,"DISPLAY_ON","RED-red.png"
23,238855,"VOICE_KEY",""
24,241096,"DISPLAY_ON","PURPLE-blue.png"
24,241641,"VOICE_KEY",""
25,243586,"DISPLAY_ON","PURPLE-purple.png"
25,244285,"VOICE_KEY",""
26,246083,"DISPLAY_ON","BLUE-blue.png"
26,246493,"VOICE_KEY",""
27,248522,"DISPLAY_ON","BLUE-purple.png"
28,251060,"DISPLAY_ON","BROWN-green.png"
28,251661,"VOICE_KEY",""
29,253584,"DISPLAY_ON","BROWN-brown.png"
29,254086,"VOICE_KEY",""
30,256239,"DISPLAY_ON","RED-brown.png"
30,256850,"VOICE_KEY",""
31,258850,"DISPLAY_ON","PURPLE-purple.png"
31,259420,"VOICE_KEY",""
32,261413,"DISPLAY_ON","GREEN-red.png"
32,262346,"VOICE_KEY",""
33,264047,"DISPLAY_ON","RED-green.png"
33,264453,"VOICE_KEY",""
34,266710,"DISPLAY_ON","BROWN-brown.png"
34,267162,"VOICE_KEY",""
35,269107,"DISPLAY_ON","GREEN-green.png"
35,269519,"VOICE_KEY",""
36,271306,"DISPLAY_ON","PURPLE-purple.png"
36,271708,"VOICE_KEY",""
37,274025,"DISPLAY_ON","BLUE-brown.png"
37,274705,"VOICE_KEY",""
38,276791,"DISPLAY_ON","PURPLE-purple.png"
38,277243,"VOICE_KEY",""
39,279254,"DISPLAY_ON","BLUE-red.png"
39,279755,"VOICE_KEY",""
40,281662,"DISPLAY_ON","PURPLE-green.png"
40,282788,"VOICE_KEY",""
41,284703,"DISPLAY_ON","GREEN-green.png"
41,285130,"VOICE_KEY",""
42,287009,"DISPLAY_ON","PURPLE-green.png"
42,287890,"VOICE_KEY",""
43,289678,"DISPLAY_ON","GREEN-green.png"
43,290395,"VOICE_KEY",""
44,292632,"DISPLAY_ON","BROWN-blue.png"
44,293199,"VOICE_KEY",""
45,295085,"DISPLAY_ON","BLUE-blue.png"
45,295735,"VOICE_KEY",""
46,297613,"DISPLAY_ON","RED-red.png"
46,298006,"VOICE_KEY",""
47,300126,"DISPLAY_ON","PURPLE-purple.png"
47,300526,"VOICE_KEY",""
48,302782,"DISPLAY_ON","GREEN-brown.png"
48,303369,"VOICE_KEY",""
49,305336,"DISPLAY_ON","RED-purple.png"
49,306321,"VOICE_KEY",""
50,308758,"DISPLAY_ON","RED-red.png"
50,309265,"VOICE_KEY",""
