"trial","timestamp","event","data"
1,153672,"DISPLAY_ON","GREEN-brown.png"
1,154503,"VOICE_KEY",""
2,156806,"DISPLAY_ON","BLUE-blue.png"
2,157425,"VOICE_KEY",""
3,159572,"DISPLAY_ON","BROWN-green.png"
3,160389,"VOICE_KEY",""
4,162823,"DISPLAY_ON","RED-red.png"
4,163431,"VOICE_KEY",""
5,165549,"DISPLAY_ON","GREEN-purple.png"
5,166343,"VOICE_KEY",""
6,168522,"DISPLAY_ON","BROWN-blue.png"
6,168927,"VOICE_KEY",""
7,171178,"DISPLAY_ON","PURPLE-blue.png"
7,171678,"VOICE_KEY",""
8,173417,"DISPLAY_ON","BLUE-red.png"
8,174282,"VOICE_KEY",""
9,176577,"DISPLAY_ON","BLUE-blue.png"
9,177215,"VOICE_KEY",""
10,179169,"DISPLAY_ON","PURPLE-red.png"
10,180297,"VOICE_KEY",""
11,182668,"DISPLAY_ON","PURPLE-purple.png"
11,183476,"VOICE_KEY",""
12,185693,"DISPLAY_ON","BLUE-brown.png"
12,186641,"VOICE_KEY",""
13,188482,"DISPLAY_ON","GREEN-green.png"
13,188963,"VOICE_KEY",""
14,190837,"DISPLAY_ON","GREEN-green.png"
14,191316,"VOICE_KEY",""
15,193627,"DISPLAY_ON","BROWN-red.png"
15,194327,"VOICE_KEY",""
16,196404,"DISPLAY_ON","BROWN-brown.png"
16,197359,"VOICE_KEY",""
17,199526,"DISPLAY_ON","BLUE-blue.png"
17,200034,"VOICE_KEY",""
18,201960,"DISPLAY_ON","PURPLE-purple.png"
18,202821,"VOICE_KEY",""
19,204880,"DISPLAY_ON","RED-red.png"
19,205345,"VOICE_KEY",""
20,207561,"DISPLAY_ON","GREEN-purple.png"
20,208536,"VOICE_KEY",""
21,210647,"DISPLAY_ON","GREEN-green.png"
21,211626,"VOICE_KEY",""
22,213623,"DISPLAY_ON","RED-blue.png"
22,214534,"VOICE_KEY",""
23,216340,"DISPLAY_ON","RED-green.png"
23,217144,"VOICE_KEY",""
24,219544,"DISPLAY_ON","PURPLE-purple.png"
24,220184,"VOICE_KEY",""
25,222498,"DISPLAY_ON","GREEN-green.png"
25,222893,"VOICE_KEY",""
26,224838,"DISPLAY_ON","PURPLE-green.png"
26,225647,"VOICE_KEY",""
27,227903,"DISPLAY_ON","PURPLE-brown.png"
27,228594,"VOICE_KEY",""
28,230895,"DISPLAY_ON","GREEN-green.png"
28,231642,"VOICE_KEY",""
29,233595,"DISPLAY_ON","BROWN-brown.png"
29,234250,"VOICE_KEY",""
30,236398,"DISPLAY_ON","PURPLE-purple.png"
30,236891,"VOICE_KEY",""
31,238654,"DISPLAY_ON","RED-brown.png"
31,239683,"VOICE_KEY",""
32,241388,"DISPLAY_ON","BLUE-blue.png"
32,241943,"VOICE_KEY",""
33,243894,"DISPLAY_ON","BROWN-brown.png"
33,244552,"VOICE_KEY",""
34,246535,"DISPLAY_ON","BROWN-green.png"
34,246942,"VOICE_KEY",""
35,249126,"DISPLAY_ON","BROWN-brown.png"
35,249819,"VOICE_KEY",""
36,251528,"DISPLAY_ON","BROWN-purple.png"
36,252444,"VOICE_KEY",""
37,254145,"DISPLAY_ON","BLUE-blue.png"
37,255072,"VOICE_KEY",""
38,257314,"DISPLAY_ON","RED-red.png"
38,258046,"VOICE_KEY",""
39,259944,"DISPLAY_ON","RED-red.png"
39,260629,"VOICE_KEY",""
40,262455,"DISPLAY_ON","BLUE-brown.png"
40,263039,"VOICE_KEY",""
41,264999,"DISPLAY_ON","GREEN-blue.png"
41,265751,"VOICE_KEY",""
42,267475,"DISPLAY_ON","RED-red.png"
42,267865,"VOICE_KEY",""
43,269645,"DISPLAY_ON","BLUE-purple.png"
43,270212,"VOICE_KEY",""
44,272385,"DISPLAY_ON","BLUE-green.png"
44,273003,"VOICE_KEY",""
45,275333,"DISPLAY_ON","GREEN-red.png"
45,276084,"VOICE_KEY",""
46,278134,"DISPLAY_ON","RED-purple.png"
46,278729,"VOICE_KEY",""
47,280543,"DISPLAY_ON","BROWN-brown.png"
47,281123,"VOICE_KEY",""
48,282982,"DISPLAY_ON","PURPLE-purple.png"
48,283420,"VOICE_KEY",""
49,285201,"DISPLAY_ON","RED-blue.png"
49,285981,"VOICE_KEY",""
50,287793,"DISPLAY_ON","PURPLE-red.png"
50,288488,"VOICE_KEY",""
