"trial","timestamp","event","data"
1,165192,"DISPLAY_ON","BROWN-purple.png"
1,166177,"VOICE_KEY",""
2,168668,"DISPLAY_ON","BLUE-blue.png"
2,169073,"VOICE_KEY",""
3,171568,"DISPLAY_ON","RED-red.png"
3,172355,"VOICE_KEY",""
4,174563,"DISPLAY_ON","PURPLE-green.png"
4,175462,"VOICE_KEY",""
5,177211,"DISPLAY_ON","BLUE-brown.png"
5,178340,"VOICE_KEY",""
6,180278,"DISPLAY_ON","BLUE-blue.png"
6,181159,"VOICE_KEY",""
7,182915,"DISPLAY_ON","GREEN-brown.png"
7,183712,"VOICE_KEY",""
8,185855,"DISPLAY_ON","GREEN-green.png"
8,186258,"VOICE_KEY",""
9,188215,"DISPLAY_ON","RED-red.png"
9,188856,"VOICE_KEY",""
10,191131,"DISPLAY_ON","RED-blue.png"
10,191809,"VOICE_KEY",""
11,194262,"DISPLAY_ON","BROWN-brown.png"
11,194799,"VOICE_KEY",""
12,196629,"DISPLAY_ON","RED-green.png"
12,197807,"VOICE_KEY",""
13,199747,"DISPLAY_ON","PURPLE-purple.png"
13,200563,"VOICE_KEY",""
14,202800,"DISPLAY_ON","BROWN-green.png"
14,203603,"VOICE_KEY",""
15,205751,"DISPLAY_ON","GREEN-purple.png"
15,206565,"VOICE_KEY",""
16,208794,"DISPLAY_ON","PURPLE-blue.png"
16,209792,"VOICE_KEY",""
17,211753,"DISPLAY_ON","PURPLE-purple.png"
17,212768,"VOICE_KEY",""
18,214765,"DISPLAY_ON","RED-red.png"
18,215962,"VOICE_KEY",""
19,218095,"DISPLAY_ON","GREEN-green.png"
19,218652,"VOICE_KEY",""
20,220578,"DISPLAY_ON","BROWN-blue.png"
20,221507,"VOICE_KEY",""
21,223759,"DISPLAY_ON","BROWN-brown.png"
21,224213,"VOICE_KEY",""
22,226695,"DISPLAY_ON","BLUE-green.png"
22,227405,"VOICE_KEY",""
23,229451,"DISPLAY_ON","BLUE-blue.png"
23,230101,"VOICE_KEY",""
24,232198,"DISPLAY_ON","GREEN-green.png"
24,232916,"VOICE_KEY",""
25,235025,"DISPLAY_ON","GREEN-green.png"
25,235445,"VOICE_KEY",""
26,237316,"DISPLAY_ON","BROWN-green.png"
26,238210,"VOICE_KEY",""
27,240060,"DISPLAY_ON","RED-red.png"
27,240739,"VOICE_KEY",""
28,242560,"DISPLAY_ON","BROWN-brown.png"
28,243534,"VOICE_KEY",""
29,245692,"DISPLAY_ON","GREEN-red.png"
29,246893,"VOICE_KEY",""
30,248783,"DISPLAY_ON","RED-red.png"
30,249689,"VOICE_KEY",""
31,251524,"DISPLAY_ON","BROWN-brown.png"
31,251920,"VOICE_KEY",""
32,254420,"DISPLAY_ON","PURPLE-purple.png"
32,255206,"VOICE_KEY",""
33,257469,"DISPLAY_ON","GREEN-green.png"
33,257877,"VOICE_KEY",""
34,259992,"DISPLAY_ON","RED-brown.png"
34,260882,"VOICE_KEY",""
35,262636,"DISPLAY_ON","PURPLE-red.png"
35,263436,"VOICE_KEY",""
36,265743,"DISPLAY_ON","RED-blue.png"
36,266247,"VOICE_KEY",""
37,268617,"DISPLAY_ON","BROWN-red.png"
37,269683,"VOICE_KEY",""
38,271669,"DISPLAY_ON","BLUE-brown.png"
38,272684,"VOICE_KEY",""
39,274683,"DISPLAY_ON","PURPLE-purple.png"
39,275349,"VOICE_KEY",""
40,277721,"DISPLAY_ON","RED-purple.png"
40,278816,"VOICE_KEY",""
41,280567,"DISPLAY_ON","PURPLE-purple.png"
41,281259,"VOICE_KEY",""
42,283263,"DISPLAY_ON","BLUE-red.png"
42,283949,"VOICE_KEY",""
43,285780,"DISPLAY_ON","PURPLE-brown.png"
43,286670,"VOICE_KEY",""
44,289018,"DISPLAY_ON","GREEN-purple.png"
44,289933,"VOICE_KEY",""
45,291771,"DISPLAY_ON","BLUE-blue.png"
45,292626,"VOICE_KEY",""
46,294602,"DISPLAY_ON","GREEN-blue.png"
46,295524,"VOICE_KEY",""
47,297894,"DISPLAY_ON","BLUE-blue.png"
47,298286,"VOICE_KEY",""
48,300189,"DISPLAY_ON","PURPLE-red.png"
48,301016,"VOICE_KEY",""
49,303507,"DISPLAY_ON","BLUE-purple.png"
49,304256,"VOICE_KEY",""
50,306285,"DISPLAY_ON","BROWN-brown.png"
50,306960,"VOICE_KEY",""
