"trial","timestamp","event","data"
1,165083,"DISPLAY_ON","BROWN-brown.png"
1,165568,"VOICE_KEY",""
2,167619,"DISPLAY_ON","RED-red.png"
2,168281,"VOICE_KEY",""
3,170464,"DISPLAY_ON","BROWN-brown.png"
3,171031,"VOICE_KEY",""
4,173336,"DISPLAY_ON","BROWN-green.png"
4,173874,"VOICE_KEY",""
5,176154,"DISPLAY_ON","PURPLE-blue.png"
5,176849,"VOICE_KEY",""
6,179070,"DISPLAY_ON","PURPLE-purple.png"
6,179540,"VOICE_KEY",""
7,181698,"DISPLAY_ON","GREEN-green.png"
7,182096,"VOICE_KEY",""
8,184273,"DISPLAY_ON","BLUE-blue.png"
8,184702,"VOICE_KEY",""
9,187112,"DISPLAY_ON","BLUE-blue.png"
9,187504,"VOICE_KEY",""
10,189972,"DISPLAY_ON","BROWN-brown.png"
10,190370,"VOICE_KEY",""
11,192460,"DISPLAY_ON","GREEN-red.png"
11,193105,"VOICE_KEY",""
12,194969,"DISPLAY_ON","GREEN-red.png"
12,195392,"VOICE_KEY",""
13,197363,"DISPLAY_ON","GREEN-green.png"
13,197808,"VOICE_KEY",""
14,199661,"DISPLAY_ON","BROWN-brown.png"
14,200068,"VOICE_KEY",""
15,202225,"DISPLAY_ON","PURPLE-blue.png"
15,203171,"VOICE_KEY",""
16,205637,"DISPLAY_ON","BLUE-brown.png"
16,206434,"VOICE_KEY",""
17,208378,"DISPLAY_ON","RED-blue.png"
17,208782,"VOICE_KEY",""
18,211221,"DISPLAY_ON","BLUE-blue.png"
18,211614,"VOICE_KEY",""
19,213886,"DISPLAY_ON","BLUE-blue.png"
19,214730,"VOICE_KEY",""
20,216667,"DISPLAY_ON","BROWN-red.png"
20,217183,"VOICE_KEY",""
21,219605,"DISPLAY_ON","RED-red.png"
21,220016,"VOICE_KEY",""
22,222060,"DISPLAY_ON","PURPLE-purple.png"
22,222469,"VOICE_KEY",""
23,224393,"DISPLAY_ON","BLUE-green.png"
23,224794,"VOICE_KEY",""
24,226706,"DISPLAY_ON","BROWN-brown.png"
24,227101,"VOICE_KEY",""
25,229115,"DISPLAY_ON","RED-red.png"
25,229519,"VOICE_KEY",""
26,231279,"DISPLAY_ON","RED-red.png"
26,231736,"VOICE_KEY",""
27,234024,"DISPLAY_ON","BROWN-purple.png"
27,234705,"VOICE_KEY",""
28,236888,"DISPLAY_ON","BROWN-purple.png"
28,237404,"VOICE_KEY",""
29,239666,"DISPLAY_ON","RED-red.png"
29,240153,"VOICE_KEY",""
30,242529,"DISPLAY_ON","PURPLE-purple.png"
30,242934,"VOICE_KEY",""
31,245172,"DISPLAY_ON","RED-green.png"
31,245733,"VOICE_KEY",""
32,247920,"DISPLAY_ON","GREEN-purple.png"
32,248638,"VOICE_KEY",""
33,250713,"DISPLAY_ON","BLUE-green.png"
33,251447,"VOICE_KEY",""
34,253293,"DISPLAY_ON","GREEN-brown.png"
34,253685,"VOICE_KEY",""
35,255625,"DISPLAY_ON","PURPLE-red.png"
35,256322,"VOICE_KEY",""
36,258287,"DISPLAY_ON","PURPLE-purple.png"
36,258895,"VOICE_KEY",""
37,261319,"DISPLAY_ON","GREEN-green.png"
37,261718,"VOICE_KEY",""
38,263537,"DISPLAY_ON","GREEN-blue.png"
38,263959,"VOICE_KEY",""
39,265696,"DISPLAY_ON","BLUE-blue.png"
39,266095,"VOICE_KEY",""
40,268541,"DISPLAY_ON","BLUE-purple.png"
40,269165,"VOICE_KEY",""
41,271511,"DISPLAY_ON","PURPLE-green.png"
41,271921,"VOICE_KEY",""
42,273628,"DISPLAY_ON","GREEN-green.png"
42,274179,"VOICE_KEY",""
43,276373,"DISPLAY_ON","BROWN-blue.png"
43,277042,"VOICE_KEY",""
44,279292,"DISPLAY_ON","RED-brown.png"
44,279885,"VOICE_KEY",""
45,281923,"DISPLAY_ON","GREEN-green.png"
45,282322,"VOICE_KEY",""
46,284693,"DISPLAY_ON","RED-purple.png"
46,285085,"VOICE_KEY",""
47,287237,"DISPLAY_ON","PURPLE-brown.png"
47,288055,"VOICE_KEY",""
48,289824,"DISPLAY_ON","PURPLE-purple.png"
48,290354,"VOICE_KEY",""
49,292370,"DISPLAY_ON","BLUE-red.png"
49,292909,"VOICE_KEY",""
50,295077,"DISPLAY_ON","RED-brown.png"
50,295668,"VOICE_KEY",""
